user_id,ingredients,cuisine,cooking_method,difficulty,protein_content,fiber_content,fat_content,carbohydrate_content,sodium_content
227,"['black pepper', 'salt']",['american'],"['bake', 'boil', 'sautee', 'simmer']","['beginner', 'intermediate']",['low'],['low'],['medium'],['high'],['high']
228,"['butter', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['high'],"['high', 'medium']"
229,"['garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
230,"['baking powder', 'baking soda', 'butter', 'cinnamon', 'egg', 'flour', 'salt', 'sugar', 'vanilla']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
231,[],['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
232,['butter'],['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
233,"['butter', 'egg', 'salt']","['american', 'european']",['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['low'],['high']
234,"['garlic', 'olive oil', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['low'],['high']
235,"['butter', 'onion']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
236,"['butter', 'garlic', 'onion', 'salt']","['asian', 'european']","['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['high'],['low'],['high'],"['high', 'medium']",['high']
237,[],[],[],[],[],[],[],[],[]
238,"['garlic', 'onion', 'salt']",['european'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],[],[],['high'],['high'],['high']
239,['salt'],['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
240,[],['american'],"['bake', 'simmer']",['intermediate'],[],['low'],['low'],[],[]
241,"['egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
242,['onion'],['american'],['bake'],['intermediate'],['medium'],['low'],['high'],"['high', 'low']",['high']
243,"['butter', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
244,"['onion', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],[],['high']
245,"['butter', 'sugar', 'water']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['low'],"['high', 'low']",['medium']
246,['onion'],['american'],['bake'],['intermediate'],['high'],['low'],['high'],[],['high']
247,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
248,"['butter', 'garlic', 'onion', 'salt']",['american'],[],['intermediate'],['low'],"['low', 'medium']",['high'],[],['high']
249,"['salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],[]
250,"['egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
251,"['butter', 'egg', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
252,"['butter', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
253,"['onion', 'salt']",['american'],"['bake', 'boil', 'fry', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
254,"['butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],[]
255,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],"['high', 'medium']"
256,"['egg', 'salt']",['american'],['bake'],['intermediate'],['medium'],['low'],['high'],['high'],['high']
257,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
258,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
259,['butter'],"['american', 'european']",['bake'],['intermediate'],[],['low'],[],['low'],[]
260,"['garlic', 'onion', 'salt']",['american'],['simmer'],['intermediate'],['high'],['low'],['high'],[],['high']
261,"['butter', 'chicken breast', 'salt']",['american'],"['boil', 'fry', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
262,"['onion', 'water']",['american'],"['bake', 'sautee', 'simmer']",['intermediate'],['high'],['medium'],['high'],['high'],['high']
263,"['beef', 'butter', 'celery', 'garlic', 'margarine', 'onion', 'salt', 'tomato paste', 'water']","['american', 'european']","['boil', 'sautee', 'simmer', 'stew']","['advanced', 'intermediate']",['high'],"['low', 'medium']",['high'],['high'],"['high', 'medium']"
264,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
265,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
266,"['butter', 'egg', 'salt', 'sugar']","['american', 'unknown']","['bake', 'boil']",['intermediate'],['low'],['low'],"['high', 'low']",['high'],['high']
267,"['garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
268,"['garlic', 'onion', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],[],['high']
269,"['butter', 'egg', 'milk', 'onion', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['low'],['high']
270,"['cream cheese', 'mayonnaise']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],[],[]
271,"['butter', 'egg', 'flour', 'salt', 'sugar']",['american'],"['bake', 'boil', 'fry', 'simmer']",['intermediate'],['low'],['low'],['high'],"['high', 'medium']","['high', 'medium']"
272,"['onion', 'salt']",['american'],"['boil', 'simmer']",['intermediate'],[],"['low', 'medium']",['high'],['low'],['high']
273,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],[]
274,"['butter', 'egg']",['american'],['bake'],['intermediate'],[],[],['high'],['high'],[]
275,"['olive oil', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],"['high', 'low']",['high'],['high']
276,"['egg', 'salt']",['american'],"['bake', 'fry', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
277,"['butter', 'egg', 'flour', 'onion', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
278,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],['low'],['high']
279,"['butter', 'garlic', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
280,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],[],['low']
281,"['butter', 'egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
282,"['baking soda', 'brown sugar', 'butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['medium']
283,['salt'],['american'],"['bake', 'boil', 'fry', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
284,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
285,"['butter', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['low'],['high'],['high']
286,"['bay leaf', 'butter', 'cayenne pepper', 'garlic', 'onion', 'salt', 'water']",['american'],"['bake', 'boil', 'simmer']","['advanced', 'intermediate']","['high', 'medium']",['low'],['high'],['high'],['high']
287,"['butter', 'flour', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],"['high', 'low']","['high', 'medium']"
288,"['butter', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
289,"['garlic', 'olive oil', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['low'],['high']
290,"['butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
291,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
292,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],['medium']
293,"['egg', 'milk', 'onion', 'salt', 'sugar']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
294,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
295,[],['american'],['bake'],['intermediate'],['medium'],['low'],['medium'],['high'],['high']
296,"['salt', 'sugar']",[],['bake'],['intermediate'],['low'],['low'],['low'],[],[]
297,"['butter', 'egg', 'flour', 'salt', 'sugar']","['american', 'unknown']","['bake', 'boil']",['intermediate'],['low'],['low'],['high'],['high'],[]
298,"['baking powder', 'baking soda', 'brown sugar', 'carrot', 'cinnamon', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],['medium']
299,['onion'],['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
300,"['butter', 'egg', 'flour']","['american', 'unknown']","['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['low'],"['low', 'medium']",['low']
301,"['egg', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],[],[]
302,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
303,[],['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
304,"['chicken breast', 'garlic', 'onion', 'oregano']",['american'],"['boil', 'simmer']",['intermediate'],['medium'],[],[],[],['high']
305,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],"['high', 'medium']"
306,"['brown sugar', 'butter', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],"['low', 'medium']",['low'],['high'],['high']
307,['onion'],['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
308,"['butter', 'egg']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
309,['onion'],['american'],"['bake', 'simmer']",['intermediate'],['low'],"['low', 'medium']",['low'],['low'],[]
310,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],[],['high']
311,['sugar'],"['american', 'unknown']","['bake', 'boil']",['intermediate'],['low'],['low'],[],['high'],['high']
312,"['baking soda', 'butter', 'egg', 'salt', 'sugar']","['american', 'european']","['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
313,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
314,"['butter', 'egg', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
315,"['butter', 'egg', 'milk', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
316,"['butter', 'cheddar cheese', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],"['high', 'medium']",['low'],['high'],"['high', 'low']",['high']
317,"['butter', 'egg', 'salt']","['american', 'unknown']","['bake', 'simmer']",['intermediate'],['low'],['low'],[],[],[]
318,[],['american'],['bake'],['intermediate'],[],['low'],[],[],['high']
319,"['egg', 'flour', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
320,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
321,['salt'],['american'],['bake'],['intermediate'],[],['low'],['high'],['low'],['high']
322,"['butter', 'garlic', 'salt', 'water']",['american'],"['bake', 'sautee', 'simmer']",['intermediate'],[],['low'],['high'],['low'],['high']
323,"['butter', 'garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
324,"['garlic', 'onion']",['european'],[],['intermediate'],['low'],['low'],['low'],['low'],[]
325,"['butter', 'carrot', 'garlic', 'olive oil', 'onion', 'salt', 'thyme', 'water']","['american', 'european']","['bake', 'roast']",['intermediate'],['high'],['low'],['high'],['high'],"['high', 'medium']"
326,[],['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],[],['high'],[]
327,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
328,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],['high'],['medium'],['high']
329,"['onion', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],[],['high']
330,"['butter', 'parmesan cheese', 'salt']",['american'],"['bake', 'boil', 'roast', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
331,"['salt', 'sugar']",['american'],"['bake', 'boil', 'unknown']",['intermediate'],['low'],['low'],['high'],['high'],[]
332,"['salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],[],['medium']
333,"['butter', 'garlic', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['high'],['low'],['high'],['high'],['high']
334,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
335,"['butter', 'egg', 'garlic', 'salt', 'sugar']","['american', 'unknown']","['bake', 'sautee', 'simmer']",['intermediate'],['low'],['low'],"['high', 'medium']","['high', 'medium']","['high', 'medium']"
336,"['butter', 'salt', 'water']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],[]
337,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
338,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
339,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
340,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
341,"['butter', 'garlic', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],"['high', 'low']",['high']
342,"['butter', 'egg', 'salt']","['american', 'european']","['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['high'],['low'],['medium']
343,"['butter', 'egg', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
344,"['butter', 'egg', 'onion', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
345,"['butter', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
346,['onion'],['american'],"['bake', 'sautee', 'simmer']",['intermediate'],['medium'],"['low', 'medium']",['high'],['medium'],['high']
347,"['butter', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
348,"['garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
349,"['onion', 'salt']",['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],['high'],['high'],"['high', 'medium']"
350,"['egg', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],['high'],"['high', 'low']"
351,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['low'],['high']
352,"['garlic', 'onion', 'salt']",['american'],['bake'],['intermediate'],['medium'],['low'],['high'],['high'],['high']
353,"['butter', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
354,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
355,"['egg', 'onion', 'salt']",['european'],"['bake', 'sautee']",['intermediate'],['low'],['low'],"['low', 'medium']",['medium'],[]
356,"['onion', 'salt']",['unknown'],[],['intermediate'],[],[],[],[],[]
