RecipeId,Name,RecipeInstructions,Images,AggregatedRating_na,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,source,PrepTime,CookTime,TotalTime,PrepTime_Minutes,CookTime_Minutes,TotalTime_Minutes,RecipeIngredientParts,RecipeIngredientParts_old,ingredients_canonical,ingredients_canonical_auto,ingredients_canonical_final,ingredients_canonical_final_le_5_replace,EnergyFromFat,EnergyFromSaturatedFat,EnergyFromCarbs,EnergyFromProtein,SaturatedFatPercentEnergy,FatPercentEnergy,WHO_SatFat_Compliant,WHO_Fat_Compliant,WHO_Sodium_Compliant,WHO_Score,WHO_Healthy,Energy_kJ,A_score,C_score,FSA_Score,FSA_Healthy
254503,Arugula and Strawberry Salad with Feta Cheese,,https://images.media-allrecipes.com/userphotos/720x405/3794632.jpg,5.0,3.0,118.1596,10.02923,2.143083,6.307875,166.8064,5.534385,1.393256,3.708726,2.430044,foodrecsys,,,,,,,"['arugula', 'strawberries stemmed and sliced', 'aged balsamic vinegar', 'extra-virgin olive oil', 'toasted almonds', 'crumbled feta cheese', 'sea salt to taste']","['arugula', 'strawberries stemmed and sliced', 'aged balsamic vinegar', 'extra-virgin olive oil', 'toasted almonds', 'crumbled feta cheese', 'sea salt to taste']","['arugula', 'strawberries stemmed and', 'aged balsamic vinegar', 'olive oil', 'almond', 'crumbled feta cheese', 'sea salt to taste']","['arugula', 'strawberries stemmed and', 'aged balsamic vinegar', 'olive oil', 'almond', 'crumbled feta cheese', 'sea salt to taste']","['arugula', 'strawberries stemmed and', 'aged balsamic vinegar', 'olive oil', 'almond', 'crumbled feta cheese', 'sea salt to taste']","['arugula', 'other_target_ingredient', 'aged balsamic vinegar', 'olive oil', 'almond', 'crumbled feta cheese', 'sea salt to taste']",90.26307,19.287747,22.13754,9.720176,16.32347012007488,76.39080531755354,False,False,True,1,False,494.3797664,4,2,2,True
36148,Beautiful Summer Salad,,https://images.media-allrecipes.com/userphotos/720x405/966367.jpg,4.75,4.0,103.465,5.046733,0.676919,1.666667,415.073,13.91116,1.999233,2.75488,2.007933,foodrecsys,,,,,,,"['tomatoes cut into thin wedges', 'sweet onion', 'papaya', 'three cheese italian salad dressing']","['tomatoes cut into thin wedges', 'sweet onion', 'papaya', 'three cheese italian salad dressing']","['tomatoes cut into wedge', 'onion', 'papaya', 'three cheese italian salad dressing']","['lime cut into wedge', 'onion', 'papaya', 'three cheese italian salad dressing']","['lime cut into wedge', 'onion', 'papaya', 'three cheese italian salad dressing']","['lime cut into wedge', 'onion', 'papaya', 'other_target_ingredient']",45.420597,6.092271,55.64464,8.031732,5.888243367322283,43.89948001739719,True,False,True,2,True,432.89756000000006,5,3,2,True
234219,"Orange, Fig, and Gorgonzola Salad",,https://images.media-allrecipes.com/userphotos/720x405/1044911.jpg,4.75,4.0,140.6537,6.579,3.83052,22.5,468.065,14.5722,4.253,10.3142,6.7539,foodrecsys,,,,,,,"['heads romaine lettuce chopped', 'oranges', 'crumbled gorgonzola cheese', 'fresh figs cut into 1-inch cubes', 'vinaigrette dressing']","['heads romaine lettuce chopped', 'oranges', 'crumbled gorgonzola cheese', 'fresh figs cut into 1-inch cubes', 'vinaigrette dressing']","['heads romaine lettuce', 'orange', 'crumbled gorgonzola cheese', 'figs cut into inch cube', 'vinaigrette dressing']","['heads romaine lettuce', 'orange', 'crumbled gorgonzola cheese', 'figs cut into inch cube', 'vinaigrette dressing']","['heads romaine lettuce', 'orange', 'crumbled gorgonzola cheese', 'figs cut into inch cube', 'vinaigrette dressing']","['heads romaine lettuce', 'orange', 'crumbled gorgonzola cheese', 'other_target_ingredient']",59.211,34.47468,58.2888,27.0156,24.510325714858553,42.09700846831616,False,False,True,1,False,588.4950808,11,8,3,True
47199,Pork and Bean Salad I,,https://images.media-allrecipes.com/userphotos/250x250/640983.jpg,4.25,4.0,276.693,9.052865,1.402228,3.933,1252.793,45.87101,9.158,17.65883,10.06265,foodrecsys,,,,,,,"['baked beans rinsed and drained', 'onion', 'dill pickle relish', 'mayonnaise']","['baked beans rinsed and drained', 'onion', 'dill pickle relish', 'mayonnaise']","['beans rinsed and drained', 'onion', 'dill pickle relish', 'mayonnaise']","['beans rinsed and drained', 'onion', 'dill pickle relish', 'mayonnaise']","['beans rinsed and drained', 'onion', 'dill pickle relish', 'mayonnaise']","['other_target_ingredient', 'onion', 'dill pickle relish', 'mayonnaise']",81.475785,12.620052000000001,183.48404,40.2506,4.561030456137308,29.44627619780768,True,True,False,2,True,1157.683512,17,10,7,False
255198,Spiralized Apple 'Spaghetti' with Cinnamon Dressing,,https://images.media-allrecipes.com/userphotos/720x405/4646801.jpg,5.0,2.0,257.3772,18.03095,5.111813,18.9,55.79868,19.13738,2.419472,15.45504,7.439384,foodrecsys,,,,,,,"['red delicious apple', 'plain greek yogurt', 'honey', 'ground cinnamon', 'vanilla extract', 'chopped walnuts']","['red delicious apple', 'plain greek yogurt', 'honey', 'ground cinnamon', 'vanilla extract', 'chopped walnuts']","['red delicious apple', 'plain greek yogurt', 'honey', 'cinnamon', 'vanilla extract', 'walnut']","['red delicious apple', 'plain yogurt', 'honey', 'cinnamon', 'vanilla extract', 'walnut']","['red delicious apple', 'plain yogurt', 'honey', 'cinnamon', 'vanilla extract', 'walnut']","['red delicious apple', 'plain yogurt', 'honey', 'cinnamon', 'vanilla extract', 'walnut']",162.27855,46.006316999999996,76.54952,29.757536,17.87505536620959,63.0508646453532,False,False,True,1,False,1076.8662048,11,6,5,False
25177,Carrot and Raisin Salad II,,https://images.media-allrecipes.com/userphotos/250x250/225190.jpg,4.43697500229,95.0,343.1579,16.2675,5.303137,23.0625,624.4549,50.60808,4.651048,34.30665,3.394742,foodrecsys,,,,,,,"['sour cream', 'light mayonnaise', 'lemon juice', 'salt', 'brown sugar', 'shredded carrot', 'raisins']","['sour cream', 'light mayonnaise', 'lemon juice', 'salt', 'brown sugar', 'shredded carrot', 'raisins']","['sour cream', 'light mayonnaise', 'lemon juice', 'salt', 'brown sugar', 'carrot', 'raisin']","['sour cream', 'mayonnaise', 'lemon juice', 'salt', 'brown sugar', 'carrot', 'raisin']","['sour cream', 'mayonnaise', 'lemon juice', 'salt', 'brown sugar', 'carrot', 'raisin']","['sour cream', 'mayonnaise', 'lemon juice', 'salt', 'brown sugar', 'carrot', 'raisin']",146.40749999999997,47.728233,202.43232,13.578968,13.908533943120647,42.66476161557114,False,False,True,1,False,1435.7726536,22,6,16,False
228359,Tomato and Feta Salad,,https://images.media-allrecipes.com/userphotos/720x405/874788.jpg,5.0,7.0,103.2476,8.369184,3.047283,14.01978,329.1237,4.976192,0.8757001,0.8082547,3.047428,foodrecsys,,,,,,,"['white wine vinegar', 'olive oil', 'coarse salt', 'pint cherry tomatoes halved', 'finely chopped shallot', 'crumbled feta cheese', 'chopped fresh basil']","['white wine vinegar', 'olive oil', 'coarse salt', 'pint cherry tomatoes halved', 'finely chopped shallot', 'crumbled feta cheese', 'chopped fresh basil']","['white wine vinegar', 'olive oil', 'coarse salt', 'pint cherry tomato', 'shallot', 'crumbled feta cheese', 'basil']","['white wine vinegar', 'olive oil', 'salt', 'pint cherry tomato', 'shallot', 'crumbled feta cheese', 'basil']","['white wine vinegar', 'olive oil', 'salt', 'pint cherry tomato', 'shallot', 'crumbled feta cheese', 'basil']","['white wine vinegar', 'olive oil', 'salt', 'pint cherry tomato', 'shallot', 'crumbled feta cheese', 'basil']",75.32265600000001,27.425547,19.904768,12.189712,26.56289056597926,72.9534207090528,False,False,True,1,False,431.9879584,7,1,6,False
245875,Tuna Nicoise Salad with Dijon Vinaigrette,,https://images.media-allrecipes.com/userphotos/720x405/3111916.jpg,4.0,1.0,493.6529,33.403,5.203945,115.4405,1757.879,31.75476,7.902864,4.245687,18.4727,foodrecsys,,,,,,,"['dressing:', 'dijon mustard', 'red wine vinegar', 'chopped fresh parsley', 'sugar', 'extra-virgin olive oil', 'salt and ground black pepper to taste', 'salad:', 'potatoes', 'french-style no salt added green beans drained', 'artichoke hearts well drained and quartered', 'sliced hearts of palm drained', 'tuna packed in water', 'sliced black olives drained', 'large tomato', 'hard-cooked eggs cut into wedges']","['dressing:', 'dijon mustard', 'red wine vinegar', 'chopped fresh parsley', 'sugar', 'extra-virgin olive oil', 'salt and ground black pepper to taste', 'salad:', 'potatoes', 'french-style no salt added green beans drained', 'artichoke hearts well drained and quartered', 'sliced hearts of palm drained', 'tuna packed in water', 'sliced black olives drained', 'large tomato', 'hard-cooked eggs cut into wedges']","['dressing', 'dijon mustard', 'red wine vinegar', 'parsley', 'sugar', 'olive oil', 'salt and black pepper to taste', 'salad', 'potato', 'french style no salt added green beans drained', 'artichoke hearts well drained and quartered', 'hearts of palm drained', 'tuna in water', 'black olives drained', 'tomato', 'hard eggs cut into wedge']","['dressing', 'dijon mustard', 'red wine vinegar', 'parsley', 'sugar', 'olive oil', 'salt and black pepper to taste', 'salad', 'potato', 'french style no salt added green beans drained', 'artichoke hearts well drained and quartered', 'hearts of palm drained', 'tuna in water', 'black olives drained', 'tomato', 'hard eggs cut into wedge']","['dressing', 'dijon mustard', 'red wine vinegar', 'parsley', 'sugar', 'olive oil', 'salt and black pepper to taste', 'salad', 'potato', 'french style no salt added green beans drained', 'artichoke hearts well drained and quartered', 'hearts of palm drained', 'tuna in water', 'black olives drained', 'tomato', 'hard eggs cut into wedge']","['dressing', 'dijon mustard', 'red wine vinegar', 'parsley', 'sugar', 'olive oil', 'salt and black pepper to taste', 'salad', 'potato', 'other_target_ingredient', 'tuna in water', 'black olives drained', 'tomato']",300.627,46.835505,127.01904,73.8908,9.487537701085115,60.898457195328945,True,False,False,1,False,2065.4437336,21,10,11,False
240845,Tropical Hearts of Palm Salad with Mango and Avocado,,https://images.media-allrecipes.com/userphotos/720x405/1958846.jpg,5.0,2.0,91.25034,4.386121,0.6859815,0.0,500.2709,12.63517,4.738907,4.926644,3.331537,foodrecsys,,,,,,,"['hearts of palm drained and sliced into 1/2-inch rounds', 'mango', 'avocado diced', 'watercress', 'onion', 'chopped cilantro', 'rice wine vinegar', 'white sugar', 'ground black pepper', 'salt']","['hearts of palm drained and sliced into 1/2-inch rounds', 'mango', 'avocado diced', 'watercress', 'onion', 'chopped cilantro', 'rice wine vinegar', 'white sugar', 'ground black pepper', 'salt']","['hearts of palm drained and into inch round', 'mango', 'avocado', 'watercress', 'onion', 'cilantro', 'rice wine vinegar', 'sugar', 'black pepper', 'salt']","['hearts of palm drained and into inch round', 'mango', 'avocado', 'watercress', 'onion', 'cilantro', 'rice wine vinegar', 'sugar', 'black pepper', 'salt']","['hearts of palm drained and into inch round', 'mango', 'avocado', 'watercress', 'onion', 'cilantro', 'rice wine vinegar', 'sugar', 'black pepper', 'salt']","['other_target_ingredient', 'mango', 'avocado', 'watercress', 'onion', 'cilantro', 'rice wine vinegar', 'sugar', 'black pepper', 'salt']",39.475089000000004,6.173833500000001,50.54068,13.326148,6.765819721877202,43.26021031812047,True,False,True,2,True,381.79142256,7,7,0,True
223474,Beet Summer Salad,,https://images.media-allrecipes.com/userphotos/720x405/1052524.jpg,5.0,4.0,163.22,8.937426,2.10766,5.85,624.35,20.15083,4.063893,14.99508,2.666275,foodrecsys,,,,,,,"['sliced beets drained and diced', 'chopped watermelon', 'chopped fresh cilantro', 'reduced-fat sour cream', 'balsamic vinegar', 'olive oil', 'kosher salt to taste', 'ground black pepper to taste']","['sliced beets drained and diced', 'chopped watermelon', 'chopped fresh cilantro', 'reduced-fat sour cream', 'balsamic vinegar', 'olive oil', 'kosher salt to taste', 'ground black pepper to taste']","['beets drained and', 'watermelon', 'cilantro', 'reduced fat sour cream', 'balsamic vinegar', 'olive oil', 'kosher salt to taste', 'black pepper to taste']","['beets drained and', 'seeded watermelon', 'cilantro', 'reduced fat sour cream', 'balsamic vinegar', 'olive oil', 'kosher salt to taste', 'black pepper to taste']","['beets drained and', 'seeded watermelon', 'cilantro', 'reduced fat sour cream', 'balsamic vinegar', 'olive oil', 'kosher salt to taste', 'black pepper to taste']","['beets drained and', 'seeded watermelon', 'cilantro', 'reduced fat sour cream', 'balsamic vinegar', 'olive oil', 'kosher salt to taste', 'black pepper to taste']",80.436834,18.96894,80.60332,10.6651,11.621700771964221,49.281236368092145,False,False,True,1,False,682.9124800000001,13,5,8,False
172716,Red Cabbage and Chickpea Salad,,https://images.media-allrecipes.com/userphotos/720x405/4561681.jpg,4.4375,14.0,361.804,9.6696,1.240505,0.0,846.195,58.15115,11.68868,4.27447,12.79815,foodrecsys,,,,,,,"['chickpeas rinsed and drained', 'chopped red cabbage', 'chopped tomato', 'chopped onion', 'salt and pepper to taste', 'tahini salad dressing']","['chickpeas rinsed and drained', 'chopped red cabbage', 'chopped tomato', 'chopped onion', 'salt and pepper to taste', 'tahini salad dressing']","['chickpeas rinsed and drained', 'cabbage', 'tomato', 'onion', 'salt and pepper to taste', 'tahini salad dressing']","['chickpeas rinsed and drained', 'head cabbage', 'tomato', 'onion', 'salt and pepper to taste', 'tahini salad dressing']","['chickpeas rinsed and drained', 'head cabbage', 'tomato', 'onion', 'salt and pepper to taste', 'tahini salad dressing']","['chickpeas rinsed and drained', 'head cabbage', 'tomato', 'onion', 'salt and pepper to taste', 'other_target_ingredient']",87.02640000000001,11.164545,232.6046,51.1926,3.0857992172557522,24.05346541221214,True,True,False,2,True,1513.787936,14,10,4,False
89316,Preety's Chickpea Salad,,https://images.media-allrecipes.com/userphotos/250x250/110141.jpg,4.36666679382,25.0,340.0243,7.591643,0.9664896,0.0,1265.413,59.17994,12.47067,2.422942,12.45352,foodrecsys,,,,,,,"['garlic', 'olive oil', 'garbanzo beans (chickpeas) drained and rinsed', 'tomato', 'onion', 'cider vinegar (optional)', 'salt', 'ground black pepper', 'lemon sliced']","['garlic', 'olive oil', 'garbanzo beans (chickpeas) drained and rinsed', 'tomato', 'onion', 'cider vinegar (optional)', 'salt', 'ground black pepper', 'lemon sliced']","['garlic', 'olive oil', 'garbanzo beans chickpeas drained and rinsed', 'tomato', 'onion', 'cider vinegar', 'salt', 'black pepper', 'lemon']","['garlic', 'olive oil', 'garbanzo beans chickpeas drained and rinsed', 'tomato', 'onion', 'cider vinegar', 'salt', 'black pepper', 'lemon']","['garlic', 'olive oil', 'garbanzo beans chickpeas drained and rinsed', 'tomato', 'onion', 'cider vinegar', 'salt', 'black pepper', 'lemon']","['garlic', 'olive oil', 'garbanzo beans chickpeas drained and rinsed', 'tomato', 'onion', 'cider vinegar', 'salt', 'black pepper', 'lemon']",68.324787,8.6984064,236.71976,49.81408,2.558171989472517,20.09408945184212,True,True,False,2,True,1422.6616712,14,10,4,False
24867,Grilled Romaine Salad,,https://images.media-allrecipes.com/userphotos/250x250/837335.jpg,4.47368431091,50.0,621.6512,62.77521,8.67399,0.0,87.10537,16.58668,1.918269,12.75335,1.504333,foodrecsys,,,,,,,"['olive oil', 'white sugar', 'dried rosemary', 'dried thyme', 'salt', 'ground black pepper', 'roma (plum) tomatoes halved lengthwise', 'shallots halved lengthwise and peeled', 'balsamic vinegar', 'brown sugar', 'olive oil', 'romaine hearts', 'olive oil', 'salt and pepper to taste']","['olive oil', 'white sugar', 'dried rosemary', 'dried thyme', 'salt', 'ground black pepper', 'roma (plum) tomatoes halved lengthwise', 'shallots halved lengthwise and peeled', 'balsamic vinegar', 'brown sugar', 'olive oil', 'romaine hearts', 'olive oil', 'salt and pepper to taste']","['olive oil', 'sugar', 'rosemary', 'thyme', 'salt', 'black pepper', 'roma plum tomatoes lengthwise', 'shallots lengthwise and', 'balsamic vinegar', 'brown sugar', 'romaine heart', 'salt and pepper to taste']","['olive oil', 'sugar', 'rosemary', 'thyme', 'salt', 'black pepper', 'roma plum tomatoes lengthwise', 'shallots lengthwise and', 'balsamic vinegar', 'brown sugar', 'romaine heart', 'salt and pepper to taste']","['olive oil', 'sugar', 'rosemary', 'thyme', 'salt', 'black pepper', 'roma plum tomatoes lengthwise', 'shallots lengthwise and', 'balsamic vinegar', 'brown sugar', 'romaine heart', 'salt and pepper to taste']","['olive oil', 'sugar', 'rosemary', 'thyme', 'salt', 'black pepper', 'other_target_ingredient', 'balsamic vinegar', 'brown sugar', 'salt and pepper to taste']",564.97689,78.06591,66.34672,6.017332,12.557831465619307,90.88326218947216,False,False,True,1,False,2600.9886208000003,17,2,15,False
163398,Lebanese-Style Tabouli,,https://images.media-allrecipes.com/userphotos/720x405/1458205.jpg,3.31578946114,17.0,182.3951,13.97827,1.937763,0.0,888.7813,14.44761,3.465913,4.484574,2.662263,foodrecsys,,,,,,,"['water', 'bulgur', 'salt', 'ground cinnamon', 'fresh lemon juice', 'olive oil', 'tomatoes chopped', 'onions', 'bunches fresh parsley', 'fresh mint chopped']","['water', 'bulgur', 'salt', 'ground cinnamon', 'fresh lemon juice', 'olive oil', 'tomatoes chopped', 'onions', 'bunches fresh parsley', 'fresh mint chopped']","['water', 'bulgur', 'salt', 'cinnamon', 'lemon juice', 'olive oil', 'tomato', 'onion', 'bunches parsley', 'mint']","['water', 'bulgur', 'salt', 'cinnamon', 'lemon juice', 'olive oil', 'tomato', 'onion', 'bunches parsley', 'mint']","['water', 'bulgur', 'salt', 'cinnamon', 'lemon juice', 'olive oil', 'tomato', 'onion', 'bunches parsley', 'mint']","['water', 'bulgur', 'salt', 'cinnamon', 'lemon juice', 'olive oil', 'tomato', 'onion', 'bunches parsley', 'mint']",125.80443,17.439867,57.79044,10.649052,9.561587454926146,68.97357988235429,True,False,False,1,False,763.1410984,12,4,8,False
241442,Shrimp Goat Cheese Watermelon Salad Stack,,https://images.media-allrecipes.com/userphotos/720x405/2202543.jpg,4.5,3.0,584.1755,19.05783,11.99678,108.695,668.9544,87.9749,4.73511,71.92995,26.33607,foodrecsys,,,,,,,"['large shrimp', 'onion powder', 'garlic powder', 'salt', 'smoked paprika', 'chipotle pepper powder (optional)', 'seedless watermelon cut crosswise into 2-inch thick slices', 'goat cheese log', 'balsamic vinegar', 'sprigs fresh basil']","['large shrimp', 'onion powder', 'garlic powder', 'salt', 'smoked paprika', 'chipotle pepper powder (optional)', 'seedless watermelon cut crosswise into 2-inch thick slices', 'goat cheese log', 'balsamic vinegar', 'sprigs fresh basil']","['shrimp', 'onion powder', 'garlic powder', 'salt', 'smoked paprika', 'chipotle pepper powder', 'seedless watermelon cut crosswise into inch slice', 'goat cheese log', 'balsamic vinegar', 'sprigs basil']","['shrimp', 'onion powder', 'garlic powder', 'salt', 'paprika', 'chipotle pepper powder', 'seedless watermelon cut crosswise into inch slice', 'goat cheese log', 'balsamic vinegar', 'sprigs basil']","['shrimp', 'onion powder', 'garlic powder', 'salt', 'paprika', 'chipotle pepper powder', 'seedless watermelon cut crosswise into inch slice', 'goat cheese log', 'balsamic vinegar', 'sprigs basil']","['shrimp', 'onion powder', 'garlic powder', 'salt', 'paprika', 'chipotle pepper powder', 'other_target_ingredient', 'balsamic vinegar', 'sprigs basil']",171.52047,107.97102,351.8996,105.34428,18.482634071439147,29.361120074361207,False,True,False,1,False,2444.190292,34,10,24,False
